gene,ds1_33h,ds1_41h,ds1_45h,ds1_49h,ds1_53h,ds1_57h,ds1_61h,ds1_65h,ds2_33h,ds2_41h,ds2_45h,ds2_49h,ds2_53h,ds2_57h,ds2_61h,ds2_65h,ds1_cluster,ds2_cluster,highlighted,profile_selected,ds1_var,ds2_var,ds1_median,ds2_median
SCO5297,0.5860220458000001,-0.2161696818,-1.0630722756,-0.050756949600000004,-1.4875916059,-0.5732422792,1.4350607063,1.3697500401,,,,,,,,,ds1_2,,True,False,0.17703591300000002,,0.1960040465,
SCO5301,-0.82219471,-2.0914357829,0.4808312772,1.3196829831999999,-0.1635136195,0.010707694,0.9059075189,0.36001463910000003,,,,,,,,,ds1_2,,True,False,48.3181588265,,41.6034395549,
SCO5302,-0.7916751414000001,-2.0866877736,0.2231569401,0.06421595270000001,0.25989668250000003,-0.0532926891,1.3534802333,1.0309057955,,,,,,,,,ds1_2,,True,False,39.0996459282,,39.8583712696,
SCO5308,0.8825460147,-2.2480698974,0.43802775600000005,-0.29236780960000003,-0.5694496714,0.0732617201,0.6483955916,1.0676562959,,,,,,,,,ds1_2,,True,False,56.9423368741,,25.5943348508,
SCO5309,-0.22544966130000002,-0.4716799169,-1.542092457,1.6313666938,-0.2177289449,-0.9853497093,0.7845886296,1.0263453659,,,,,,,,,ds1_2,,True,False,4.8431967628,,31.0824481538,
SCO5318,-0.3689835642,-2.2271353512,0.2876517262,-0.5269937826000001,0.6188502137,0.41347311000000003,1.3279870494,0.47515059860000003,,,,,,,,,ds1_2,,True,False,78.4522003035,,32.966616085,
SCO5319,0.7056841675000001,-1.8589281974,1.4520287292,0.4798974331,-0.9417980494,-0.443762301,0.7722928732000001,-0.1654146552,,,,,,,,,ds1_2,,True,False,37.4557410218,,7.5619625695,
SCO5320,-0.8543154648,-1.6714156294,1.0207547082,1.4719327992,-0.2072353963,-0.7556131702000001,0.7791845677,0.2167075856,,,,,,,,,ds1_2,,True,False,59.9266565503,,31.9170460293,
SCO5321,-0.3152057858,-2.3592588229,1.2098304438,0.7308350519,0.06978394510000001,-0.12973506370000001,0.39940915120000003,0.3943410804,,,,,,,,,ds1_2,,True,False,75.3414264036,,44.9671219019,
SCO5325,-1.8026577421,-0.7690727687000001,0.8795406873,-0.5201894921,0.0117891199,0.6329588101,1.6455735746,-0.0779421889,,,,,,,,,ds1_2,,True,False,60.3566009105,,5.6019221042,
SCO5328,-0.5979281573,-0.6467020378,-0.6981943737,-0.6366448151,0.7889269908000001,0.0108015366,-0.5463059468,2.3260468034,,,,,,,,,ds1_2,,True,False,89.0996459282,,0.7334344967,
SCO5339,-0.3144451775,-1.9560834076,0.45216125560000003,0.2310701691,-0.45151856030000004,-0.4223595775,1.6811817910000002,0.7799935073,,,,,,,,,ds1_2,,True,False,50.7966616085,,35.7865452706,
SCO5341,-1.8598618913,-1.1405419516,0.4398593531,1.2974343765,0.6135573143,-0.0178724158,0.9516791843,-0.28425396940000003,,,,,,,,,ds1_2,,True,False,74.3803743045,,14.7951441578,
SCO5343,-1.1967602204,-2.0149422624,-0.1322773639,0.2343228709,0.8254749629,0.6893381339,0.738224521,0.8566193580000001,,,,,,,,,ds1_2,,True,False,93.9681335357,,2.9590288316,
SCO5346,1.4025088484000001,-1.5479709608999999,1.0192319278,0.4441801682,-1.3508007228,0.0432986043,0.530515346,-0.5409632111,,,,,,,,,ds1_2,,True,False,76.062215478,,3.5660091047,
SCO5347,-0.8397200859,-2.2494776144,0.5178441112000001,-0.028817424600000002,0.38296210140000003,0.3922811997,0.911327269,0.9136004436,,,,,,,,,ds1_2,,True,False,82.0308548306,,30.0328780981,
SCO5350,0.018122425600000002,-1.1556091153999999,0.5772968334,-1.7633684438000001,-0.1505421569,0.5607788020000001,1.6825959361,0.23072571900000002,,,,,,,,,ds1_2,,True,False,52.3520485584,,12.2787051088,
SCO5376,0.11687516340000001,-1.8808978672,-0.3955216237,-0.1114033789,-0.5432473676,0.019787238500000002,1.5970144888000002,1.1973933467,,,,,,,,,ds1_2,,True,False,62.60748609,,41.0217501265,
SCO5379,-0.6128296233,-0.5693420537,-1.2752572125000001,-0.7712354801,0.150978452,1.9226537877,1.1660577644,-0.011025634500000001,,,,,,,,,ds1_2,,True,False,85.1922104198,,35.2048558422,
SCO5380,-0.6291427407,-0.8607096779000001,-0.7078397287,-0.5353363126,-0.5065110359,2.2591009345,0.8330135812,0.1474249801,,,,,,,,,ds1_2,,True,False,85.4957005564,,6.4365199798,
SCO5382,0.79443893,-1.6312294565,-0.2757853609,-0.5361359897,-1.1810292658,0.5121575358,1.1881646303,1.1294189768,,,,,,,,,ds1_2,,True,False,37.6327769347,,19.8153768336,
SCO5387,-1.185678534,-0.8042018569,-0.4398353306,-1.3748096409000001,0.9979081616000001,1.009499877,1.2407158494,0.5564014744,,,,,,,,,ds1_2,,True,False,13.6949924127,,86.3176530096,
SCO5402,-2.1969267973,-0.1554822375,0.0721311592,0.3964662011,0.2448968789,1.608316593,0.4275033582,-0.3969051554,,,,,,,,,ds1_2,,True,False,32.2205361659,,43.0450177036,
SCO5412,-0.5966435739,-0.627355176,0.46938169420000003,1.0674604597,-1.5161966174,0.6391639808,1.5117517634,-0.9475625309000001,,,,,,,,,ds1_2,,True,False,42.9944360142,,3.3131006576,
SCO5427,-0.8236138476,-0.117900746,-1.2505995183,-0.4181163564,2.3341954712,0.08735041310000001,0.3123327422,-0.12364815820000001,,,,,,,,,ds1_2,,True,False,19.8280222559,,44.68892261,
SCO5429,-0.83512354,-1.3762781832,-1.2943122706,-0.0478039706,1.0779692162,0.4915329318,1.4157507122,0.5682651042,,,,,,,,,ds1_2,,True,False,17.3748103187,,26.5048052605,
SCO5430,-0.3341038709,-0.9723969612000001,-1.7205771172,1.858938024,0.46687042,0.09912130970000001,0.5436625476,0.058485648,,,,,,,,,ds1_2,,True,False,5.5639858371,,47.8249873546,
SCO5439,-0.5818744928,-1.3141393297000001,0.9208275715,-1.6900452392,0.5159164470000001,0.9238457431,1.0368427317,0.18862656830000002,,,,,,,,,ds1_2,,True,False,55.6777946383,,65.3515427415,
SCO5440,-0.5388635125,-1.8894863346,-0.4013612324,-0.7073801753000001,0.4824540807,0.8559762088,1.3178227305,0.8808382349,,,,,,,,,ds1_2,,True,False,61.6337885685,,64.3904906424,
SCO5441,-0.7334891952,-2.135286382,-0.0855782068,-0.2321675196,0.8669261119,1.0837053693,0.8932903697000001,0.34259945270000003,,,,,,,,,ds1_2,,True,False,41.6540212443,,45.8143651998,
SCO5442,-1.3436612358,-0.52168042,-1.274614189,-0.6701016767,1.0310447357,1.2316482465,0.5845166333,0.962847906,,,,,,,,,ds1_2,,True,False,86.2417804755,,44.4739504299,
SCO5446,-0.6877389231000001,-1.523915771,0.0962455521,-1.1327032121,-0.0838988366,0.7413978431,1.3011199494999999,1.2894933981,,,,,,,,,ds1_2,,True,False,83.4850784016,,38.669701568,
SCO5447,-0.46085116260000003,-2.0526203966,0.30456419160000003,-0.8579141058,0.47871692450000003,0.7113220333,1.2914383648,0.5853441507,,,,,,,,,ds1_2,,True,False,60.1416287304,,44.0313606474,
SCO5452,0.5736721412,-2.3291906497,0.78820099,-0.153931479,-0.5352435596,0.1502194947,1.0336134975,0.4726595649,,,,,,,,,ds1_2,,True,False,28.1360647446,,25.9989883662,
SCO5453,-0.028520630300000002,-1.4022790822,-0.47378608640000003,0.3336927811,-0.6826479648,-0.7422439347,1.8082776093000001,1.187507308,,,,,,,,,ds1_2,,True,False,36.684370258,,18.9681335357,
SCO5456,0.0267994832,-2.5173678003999997,0.12094671010000001,0.3413281191,0.4028124481,0.1030884447,1.0768570734,0.4455355218,,,,,,,,,ds1_2,,True,False,55.9559939302,,53.4648457258,
SCO5463,-0.4643162152,-1.7697718234000002,1.5774614138,0.2139230739,-0.2174667982,-0.10632287580000001,1.3228790559,-0.556385831,,,,,,,,,ds1_2,,True,False,22.9893778452,,26.6944865959,
SCO5467,-1.2887751995,-1.3179450761,-1.2110727488,0.4422783095,0.866140097,1.0814004691,0.7311805093,0.6967936395000001,,,,,,,,,ds1_2,,True,False,96.9650986343,,46.5730905412,
SCO5469,-1.3136255847,-1.605104402,-0.48935908320000004,1.2644182411,-0.18024462500000002,0.7520087822,0.9007384731,0.6711681986,,,,,,,,,ds1_2,,True,False,77.6428932726,,61.5832068791,
SCO5471,-1.6487098574,-0.8081057587,-1.2439738543,0.9613770735,0.23303588300000003,0.7748079354,0.9058225870000001,0.8257459915,,,,,,,,,ds1_2,,True,False,74.3424380374,,64.6813353566,
SCO5472,-0.5622896235,-1.508457108,-0.9097368469,1.845548993,-0.48241228960000004,0.4712488513,0.7507395849,0.3953584388,,,,,,,,,ds1_2,,True,False,71.7754172989,,79.5397066262,
SCO5482,-0.8658597619,-2.0423443583,0.4496113197,1.4490758054000001,-0.23507722620000002,0.048215060600000005,0.6423360647,0.554043096,,,,,,,,,ds1_2,,True,False,68.4117349519,,37.569549823,
SCO5484,-1.0323091931,-1.2859420875,-1.2042706955,0.6440296387000001,0.5587008384000001,1.7009381993,0.2124176143,0.4064356854,,,,,,,,,ds1_2,,True,False,90.3009610521,,6.5882650481,
SCO5485,-1.6860571636000001,-1.2146347626,-0.7899478089,0.6446995051000001,0.407904417,1.2019216697,0.7196401254,0.7164740178,,,,,,,,,ds1_2,,True,False,92.9817905918,,16.9575113809,
SCO5500,-2.1699223677,0.7778310289,-0.5305868529000001,0.5873905606000001,-0.162412583,1.213699113,-0.3679475021,0.6519486033,,,,,,,,,ds1_2,,True,False,11.3555892767,,64.0617096611,
SCO5504,-1.4854238679,0.17277224530000002,-0.7131282892,1.0604733609,-0.7797062938,-0.6263171013000001,0.786483244,1.584846702,,,,,,,,,ds1_2,,True,False,13.7582195245,,92.9691451694,
SCO5516,-1.039427437,-1.5858858516,1.1593680371,-0.011205901800000001,-0.10402320520000001,-0.6249589777,1.4387675406,0.7673657956000001,,,,,,,,,ds1_2,,True,False,34.4081942337,,39.1122913505,
SCO5524,-0.2193032107,-2.1817530356,0.48669781160000003,-0.2597946451,-0.3010346793,0.1158283357,1.1705898754,1.1887695479,,,,,,,,,ds1_2,,True,False,72.6353060192,,34.597875569,
SCO5526,-1.3510890614,-1.8043153511,0.8074760435,0.2481750559,0.087430901,0.0820353213,1.3701237668,0.5601633241,,,,,,,,,ds1_2,,True,False,54.6914516945,,41.5275670207,
SCO5527,-0.0540452305,-2.1932554187,1.4127483017,0.9715335366000001,-0.3856406639,-0.0309062213,0.3104025996,-0.0308369034,,,,,,,,,ds1_2,,True,False,55.8927668184,,26.6818411735,
SCO5531,0.3377288086,-2.0950783809,0.3812534285,1.2585356794,-0.8074276991,0.24827784600000002,0.9805271729,-0.30381685540000003,,,,,,,,,ds1_2,,True,False,57.0687910976,,22.167425392,
SCO5551,-0.645622793,-0.0254008386,-1.9110142947000002,0.1623051768,-0.6655224147000001,0.6012762317,1.1563199218,1.3276590106000001,,,,,,,,,ds1_2,,True,False,36.4061709661,,19.2083965604,
SCO5559,-2.0155743132,-0.0684061224,-0.7405670201,1.5736155867,-0.0986772326,0.1306493957,0.34648040290000004,0.8724793029000001,,,,,,,,,ds1_2,,True,False,8.2321699545,,73.5584218513,
SCO5566,-1.3531318207,-0.9745017487000001,0.673812344,1.5010802068,-0.9835013353000001,-0.4558476167,0.6094055045,0.9826844663000001,,,,,,,,,ds1_2,,True,False,11.7602427921,,72.3065250379,
SCO5569,-2.2117793113,-0.08163859130000001,-0.3363796491,-0.07677407330000001,-0.1925904274,0.7017567126,1.23739878,0.9600065597,,,,,,,,,ds1_2,,True,False,2.8452200303,,85.660091047,
SCO5579,-1.1557888905,-0.9146302030000001,-0.9564145866,2.1007242802,-0.2279750718,0.3668616582,0.43491686020000003,0.35230595330000003,,,,,,,,,ds1_2,,True,False,89.9595346485,,65.1239251391,
SCO5583,-1.2799827142,-1.7367718972000001,-0.5230183948,0.2899182112,0.9569228599,0.9154340715,1.0663702612,0.31112760230000003,,,,,,,,,ds1_2,,True,False,61.6970156803,,40.9585230147,
SCO5585,-0.2059733658,-2.2280208725,1.0873358438,1.0832394338,0.2957536141,-0.1032495761,0.5536977133000001,-0.4827827907,,,,,,,,,ds1_2,,True,False,76.3151239251,,49.6079919069,
SCO5612,-0.5195244845,-2.0080557868,0.2429063348,-0.6538104173,-0.0048116772,0.5874183981000001,1.3914469899,0.9644306431,,,,,,,,,ds1_2,,True,False,53.4142640364,,46.8512898331,
SCO5614,1.6320179263,-1.0367030943,-0.7156691722,-0.3003336565,0.2130516698,-1.4797632556,0.8614836461000001,0.8259159365000001,,,,,,,,,ds1_2,,True,False,82.1193727871,,2.7567020738,
SCO5618,-0.19668992940000002,-1.0833056932,1.1156651257,-0.2077219209,-1.41720974,0.2264590924,1.8347203114,-0.2719172461,,,,,,,,,ds1_2,,True,False,29.3753161356,,8.5735963581,
SCO5620,0.32484070600000003,-2.0785993028,0.7475882408000001,-0.8342360324,0.07807522210000001,-0.33459037480000003,1.0132536361,1.083667905,,,,,,,,,ds1_2,,True,False,46.3834092059,,51.8335862418,
SCO5633,-0.4869146533,-1.9506248261999999,0.1813078437,-0.7137786466,0.1416034125,0.3285684206,1.5354183906999999,0.9644200587,,,,,,,,,ds1_2,,True,False,71.990389479,,44.6256954982,
SCO5644,-0.9954459170000001,-0.9917112844,-1.5787041902999999,0.1374561654,1.159666787,1.3015753801,0.42126251680000004,0.5459005423000001,,,,,,,,,ds1_2,,True,False,51.1886697016,,68.5887708649,
SCO5658,-1.4256831993999999,-0.9476757293,-0.7831309629000001,-0.6713353779,0.4535110664,1.1759909503000001,1.1135363954,1.0847868575,,,,,,,,,ds1_2,,True,False,95.0682852807,,50.2402630248,
SCO5659,-0.0164180677,-0.6197615414000001,-2.1432482416,-0.1148727549,0.1246440542,1.2275199466,1.1567386868,0.385397918,,,,,,,,,ds1_2,,True,False,32.4102175013,,60.306019221,
SCO5666,-0.4843869256,-2.1973358218,1.0327559587,-0.43343804280000003,0.4673716887,0.1069541601,1.1512828604,0.3567961222,,,,,,,,,ds1_2,,True,False,51.8968133536,,35.268082954,
SCO5668,-0.2436325286,-1.5884394537,-0.4109621215,-0.7118808428000001,-0.0550644242,0.0531631425,1.9053739084,1.0514423199,,,,,,,,,ds1_2,,True,False,24.7470915529,,25.4552352049,
SCO5669,-0.21161679490000002,-1.5941066468,-0.5223758889,-1.1649883723,0.8994581588,0.16928365850000002,1.2736523338999999,1.1506935516,,,,,,,,,ds1_2,,True,False,58.8770864947,,18.5634800202,
SCO5670,-0.4429281679,-1.9958162638,-0.17563946460000002,0.0617723369,-0.6219130835000001,0.9447559153,1.0134123866,1.2163563409,,,,,,,,,ds1_2,,True,False,23.1158320688,,15.93323217,
SCO5671,0.8196969288,-1.6700312037,-0.2518896983,0.7679562402,0.3851391718,-0.087533103,1.3838382931,-1.3471766289,,,,,,,,,ds1_2,,True,False,1.593323217,,61.7981790592,
SCO5673,-0.621523787,-2.218484033,0.5944665854,-0.2293244341,0.11108469550000001,0.2728957241,0.9637599711,1.127125278,,,,,,,,,ds1_2,,True,False,66.1355589277,,38.4167931209,
SCO5677,-1.759760381,-1.4170107594,0.0102048263,0.4517425521,1.1429047116,1.0380031698,0.5541282670000001,-0.0202123864,,,,,,,,,ds1_2,,True,False,26.2139605463,,71.5604451189,
SCO5679,-1.5421817502000001,-1.2019406578,-0.9047405669,0.0406850122,0.6738526473,0.8398929679,1.0025937389,1.0918386087,,,,,,,,,ds1_2,,True,False,97.4203338392,,72.4076884168,
SCO5681,-0.3914507014,-2.0564372133,1.3962194432000001,0.8267027235000001,0.8178570858,0.11814172740000001,-0.1984583913,-0.5125746739,,,,,,,,,ds1_2,,True,False,70.8649468892,,25.1264542236,
SCO5683,-0.1087363826,-1.1955518338,-1.6630831871,-0.0049942277,-0.3157706129,1.1320428929,0.8690489229,1.2870444283,,,,,,,,,ds1_2,,True,False,9.8507840162,,57.789580172,
SCO5685,-0.2114848169,-2.4808597028,0.7285370625,0.4743416864,0.17022640460000002,-0.0174424089,0.9155277297000001,0.4211540455,,,,,,,,,ds1_2,,True,False,85.6727364694,,53.9833080425,
SCO5686,-0.4096820017,-1.9137521629,0.4586929843,-0.9460377355,0.8219127931,-0.0930158833,1.3672979609,0.7145840452000001,,,,,,,,,ds1_2,,True,False,23.3560950936,,32.9033889732,
SCO5687,-0.6477972597,-1.4856287844,-0.20455515200000002,-0.9247503229,-0.0668610357,0.4924770194,1.0986800086,1.7384355269,,,,,,,,,ds1_2,,True,False,15.0733434497,,21.8007081437,
SCO5688,-0.5929910837,-2.1111991454,0.3859696104,-0.6637853962,0.2404472017,0.848209019,0.8202707196,1.0730790746,,,,,,,,,ds1_2,,True,False,53.7936267071,,17.8806272129,
SCO5689,-0.3985434417,-2.4943372441,0.49873391650000004,0.38584934260000003,0.2658923338,0.2882945749,0.6535759813,0.8005345368,,,,,,,,,ds1_2,,True,False,73.8619119879,,41.7046029337,
SCO5690,-0.6959595662,-2.3419263108,0.9559686489,0.5158411009,0.3537478329,0.1345224834,0.7908818996,0.2869239112,,,,,,,,,ds1_2,,True,False,82.5619625695,,44.2083965604,
SCO5693,-1.6561316154,-0.6554417114000001,-0.5751054659,-0.9074985664,0.9117693925,0.8566054245,1.1806660507,0.8451364912,,,,,,,,,ds1_2,,True,False,63.492665655,,69.8912493677,
SCO5694,-2.3445357095,-0.1308531319,0.5822864665,0.7622419997000001,-0.6741310076,0.5488357341,0.5248242915,0.7313313573,,,,,,,,,ds1_2,,True,False,8.6621143146,,73.9630753667,
SCO5695,-2.5578112229,0.3277956849,0.4147681165,0.3633998915,-0.24090072170000001,0.5458595644,0.7006980532,0.44619063410000004,,,,,,,,,ds1_2,,True,False,8.497723824,,80.2478502782,
SCO5712,-1.4453632038,-0.6260313661,-0.6363076062,1.6804270283,-0.6344842642,-0.2481236252,0.9890395225,0.9208435147,,,,,,,,,ds1_2,,True,False,2.3394031361,,29.8305513404,
SCO5716,-1.21396312,-0.739380193,-0.24355181780000001,-1.3042072795,0.09355756230000001,0.6598444725,1.3624498522000001,1.3852505233,,,,,,,,,ds1_2,,True,False,56.6767830046,,51.416287304,
SCO5746,-1.2866591459,-1.2468734623,-1.3309621209,0.9262442406,0.7702605351,0.7382077312,0.7191162238000001,0.7106659983,,,,,,,,,ds1_2,,True,False,99.9747091553,,98.4951947395,
SCO5751,-1.5886103534,-1.0152706135,-1.1614142459,0.9080442436,1.0897085751,0.7334029712,0.5946856182,0.4394538048,,,,,,,,,ds1_2,,True,False,76.4795144158,,90.8194233687,
SCO5761,-0.1840641062,-2.3539607538,0.9448371827000001,0.6141597583,-0.3105417989,0.0499976363,0.9991764851,0.2403955966,,,,,,,,,ds1_2,,True,False,35.7486090035,,77.2003034901,
SCO5765,-1.8424966418,-1.0206652872,0.5961543247000001,1.7694568089,0.2021231363,0.1203084291,0.1441717449,0.030947485,,,,,,,,,ds1_2,,True,False,50.0252908447,,24.0263024785,
SCO5782,-2.626443288,0.3199423363,0.6647125444,0.41205214830000003,0.2239966035,0.33427629130000003,0.3206291218,0.3508342425,,,,,,,,,ds1_2,,True,False,88.9352554375,,89.5675265554,
SCO5783,-2.6386916966,0.35062026020000003,0.5415265343,0.3795269295,0.3915389541,0.26983934660000003,0.3844440913,0.32119558060000003,,,,,,,,,ds1_2,,True,False,90.0354071826,,91.1861406171,
SCO5784,-2.4079622112,-0.1390598311,0.2147890758,1.3647028126,0.4011341062,0.2161228419,0.2244768782,0.1257963276,,,,,,,,,ds1_2,,True,False,94.0440060698,,91.287303996,
SCO5786,-0.5562984351,-2.2106984093,0.093049159,1.459859775,-0.0467374767,0.5319032277,0.6018707393,0.12705141990000002,,,,,,,,,ds1_2,,True,False,60.3945371775,,25.8978249874,
SCO5795,-0.4391479272,-2.2548527549,1.3354479707,-0.0084368718,0.4364188238,0.1686969861,0.8446985724,-0.082824799,,,,,,,,,ds1_2,,True,False,31.3227111786,,33.4092058675,
SCO5800,-0.8691444755000001,-1.7152265659,1.2239285708,1.3019510973,0.7612044043,-0.0925835898,0.1044319633,-0.7145614045,,,,,,,,,ds1_2,,True,False,79.0085988872,,40.5918057663,
SCO5801,0.627574857,-1.4749923023,-1.6202634133,0.5611968198,0.4152279675,1.5197684713,-0.0768467672,0.0483343673,,,,,,,,,ds1_2,,True,False,17.6783004552,,20.5867475974,
SCO5802,-1.6910816751,-1.2542982249,-0.7869158218000001,0.9178872445,0.5690641270000001,0.48947583920000004,0.8663684616,0.8895000495000001,,,,,,,,,ds1_2,,True,False,29.8431967628,,83.3080424886,
SCO5810,-1.6474873061,-0.3549133269,-0.6175943982000001,-0.5165619683,-0.39970635120000003,0.8542980113,1.4539067559,1.2280585836,,,,,,,,,ds1_2,,True,False,90.8447142135,,88.8214466363,
SCO5824,0.6892680286,-1.1139837046,1.6732279644,-1.2078851406,-1.0733752375,0.2070732827,0.9075031334,-0.0818283264,,,,,,,,,ds1_2,,True,False,1.6565503287999999,,58.1183611533,
SCO5834,-0.7729867389,-0.6984950597,-1.9141662037,1.0778340207000001,1.2721390984,0.6190085665,0.2245013478,0.19216496900000002,,,,,,,,,ds1_2,,True,False,82.9413252403,,41.9195751138,
SCO5837,-1.5734430786,-0.7484381952,-0.7323702968,1.9599929079,0.0198947538,0.0149535679,0.4192874406,0.6401229004,,,,,,,,,ds1_2,,True,False,31.7400101163,0.0780640125,84.0161861406,85.9484777518
SCO5844,-1.7649668019,-0.6986390288000001,0.38012906300000004,1.0490007947,-0.7517202982000001,-0.41061138220000004,1.0472771386,1.149530515,,,,,,,,,ds1_2,,True,False,11.3176530096,,72.2559433485,
SCO5849,-0.31593238090000003,-0.5654015173,1.0932807918,-0.7373120526,-1.6544319804,0.2234996262,1.7334528879,0.22284462530000002,,,,,,,,,ds1_2,,True,False,21.1305007587,,40.7688416793,
SCO5896,-2.4297214334,0.36161006630000003,-0.12965192820000002,0.7190623249,-0.187053087,0.9940149396000001,0.0332473624,0.6384917554,,,,,,,,,ds1_2,,True,False,95.1441578149,,2.1370763784,
SCO5904,-0.2814377477,-2.1525431813,0.648100703,-0.1257162265,0.3225936185,-0.5097351171,1.4270358458999999,0.6717021052000001,,,,,,,,,ds1_2,,True,False,50.354071826,,7.650480526,
SCO5905,-0.6567192487,-2.1547253658,0.6203460887000001,-0.18825882400000002,-0.08575160030000001,0.34232628940000004,1.3143379989000001,0.8084446618000001,,,,,,,,,ds1_2,,True,False,75.1896813354,,45.751138088,
SCO5912,1.1642351445,-1.5258697030000001,0.40515244440000003,-1.4764351617,-0.3071670419,-0.16838970320000002,0.835019437,1.073454584,,,,,,,,,ds1_2,,True,False,58.6368234699,,43.3990895296,
SCO5913,-1.0606912954,-1.6671551259,0.2050246414,-0.8218573627,0.439426423,0.4716846725,1.1909537878,1.2426142594,,,,,,,,,ds1_2,,True,False,84.5220030349,,20.4350025291,
SCO5920,-0.3828396515,-2.3273564813,0.4243147928,0.4635120716,0.7892696116,-0.3926443169,1.06534192,0.3604020537,,,,,,,,,ds1_2,,True,False,37.9109762266,,28.7683358624,
SCO5923,-0.9017672787000001,-1.8138860155,-0.126129608,-0.2965168686,0.4625109526,0.2007819191,0.7497827141000001,1.7252241849,,,,,,,,,ds1_2,,True,False,64.3904906424,,17.1092564492,
SCO5924,-0.6007431788,-2.1065900634,0.3840030954,-0.1615995042,-0.3325011001,0.5274169657000001,1.2372184846,1.0527953008,,,,,,,,,ds1_2,,True,False,75.9736975215,,32.8148710167,
SCO5925,-1.4222534976,-0.3043536927,0.3137635295,0.2450657719,-1.1212893303,1.3371910663,1.5313183913000001,-0.5794422384,,,,,,,,,ds1_2,,True,False,5.2604957006,,4.8179059181,
SCO5932,-1.1369578695,-0.9988830279,-0.1106379844,-1.2028609165,0.1575055044,0.4839706151,1.5610298843,1.2468337946,,,,,,,,,ds1_2,,True,False,44.2463328275,,24.4183105716,
