"gene","ds1_PM","ds1_MM","ds1_BN","ds1_SN","ds1_PMN","ds2_PM","ds2_MM","ds2_BN","ds2_SN","ds2_PMN","ds1_cluster","ds2_cluster","ds1_var","ds2_var","ds1_median","ds2_median"
"ENSG00000141456",1.9652044829,-0.2228605735,-0.5482162544,-0.4036820607,-0.7904455943,1.5100107956,0.3999549459,0.1820364538,-0.6345830771,-1.4574191183,"ds1_3","ds2_3",13.1830008673,92.1942758023,3.4113905753,31.6276380457
"ENSG00000141560",1.9399050694,-0.0939106854,-0.3946261859,-0.6282560359,-0.8231121623,1.1621392434,0.7232442065,-1.0049287922,-1.369976789,0.4895221313,"ds1_3","ds2_3",24.9783174328,6.5336802544,6.6493206129,53.7149465163
"ENSG00000141759",1.7379599725,0.3345060978,-0.1628015925,-0.860791723,-1.0488727547,1.4090657409,0.6119569891,-0.7639483113,0.1671723205,-1.4242467392,"ds1_3","ds2_3",41.601618965,83.0008673027,41.5437987858,19.1962995085
"ENSG00000142188",1.4125076279,0.7987334321,-0.0511350211,-0.9551465233,-1.2049595156,1.5323873223,0.6553104029,-0.3785369159,-1.3749716016,-0.4341892078,"ds1_3","ds2_3",43.6831454178,38.7684301821,34.0271754842,12.8649898815
"ENSG00000142192",1.5127644946,0.7412339706,-0.2105397404,-0.8994039304,-1.1440547944,1.3316377443,0.8824792792,-1.4145337542,-0.6521790308,-0.1474042385,"ds1_3","ds2_3",80.9482509396,63.6021971668,67.5050592657,17.5773344897
"ENSG00000142230",1.724647495,0.4686483935,-0.4332336946,-0.693807033,-1.0662551609,1.0975707236,0.6112917075,0.6716969997,-1.4519593803,-0.9286000504,"ds1_3","ds2_3",44.8395490026,64.5562301243,21.220005782,67.1292281006
"ENSG00000142534",1.9153238036,0.0241818589,-0.5194392294,-0.547493199,-0.8725732342,1.3947342909,0.8308692773,-0.0986904293,-0.8481045894,-1.2788085495,"ds1_3","ds2_3",97.4559121133,77.6235906331,97.6582827407,87.6843018213
"ENSG00000142541",1.8344571661,0.1389952352,-0.3249889481,-0.5493558128,-1.0991076404,1.3341647381,0.605385118,0.3861083901,-1.1561029677,-1.1695552786,"ds1_3","ds2_3",96.7331598728,96.0682278115,96.7620699624,75.8889852559
"ENSG00000142583",1.8076014507,0.3381062719,-0.4921778628,-0.7599008991,-0.8936289607,1.2311600829,0.9503967314,-0.1724187903,-0.4883593336,-1.5207786904,"ds1_3","ds2_3",83.8970800809,33.7669846777,45.9092223186,45.9092223186
"ENSG00000142655",1.0057567258,0.5946064889,0.6901165577,-0.6278005782,-1.6626791942,1.2053995489,0.5635202929,-0.89928112,0.5757781161,-1.4454168379,"ds1_3","ds2_3",3.1511997687,51.9803411391,7.6033535704,10.8701936976
"ENSG00000142864",1.7600060755,0.2354565174,-0.1231404524,-0.7374399431,-1.1348821974,0.5936917154,1.6804867502,-1.0121918093,-0.6674419926,-0.5945446637,"ds1_3","ds2_3",68.8927435675,54.2642382191,66.637756577,7.2853425846
"ENSG00000142892",1.5364399998,0.5652427777,0.0244339339,-0.8912014721,-1.2349152393,1.7492644607,0.4341968942,-0.8494204003,-0.4022571368,-0.9317838178,"ds1_3","ds2_3",35.3859496964,63.9202081526,28.7655391732,22.7233304423
"ENSG00000142937",1.8862418526,-0.0040973093,-0.3703343754,-0.4711750851,-1.0406350827,1.4054557472,0.663764767,0.1716511022,-0.9722913257,-1.2685802907,"ds1_3","ds2_3",96.6464296039,81.3529921943,94.2468921654,93.206128939
"ENSG00000142945",1.4710837137,0.8832083527,-0.4436015663,-0.8255294778,-1.0851610224,0.3358373371,1.4075899115,-1.5795378407,0.363888373,-0.5277777809,"ds1_3","ds2_3",44.0300664932,32.2636600173,13.6744723909,2.5729979763
"ENSG00000143106",1.9685250176,-0.1926854198,-0.4389135401,-0.6953967103,-0.6415293475,1.5811393254,0.4198977998,-0.9425958576,0.1322354728,-1.1906767404,"ds1_3","ds2_3",18.9650187916,2.2549869905,31.9167389419,79.5894767274
"ENSG00000143155",1.0333238557,0.2655466168,-0.7551826048,-1.525563956,0.9818760884,0.6039862785,0.9801643224,-1.0372525835,-1.3800286113,0.8331305939,"ds1_3","ds2_3",8.8464874241,9.2512286788,35.9930615785,61.751951431
"ENSG00000143158",0.465294548,1.3924932111,0.4161263345,-1.3442730641,-0.9296410294,0.8785977144,1.4656190647,-0.445227941,-0.7511013867,-1.1478874513,"ds1_3","ds2_3",61.1737496386,63.4865568083,72.5065047702,24.7181266262
"ENSG00000143162",1.9695285369,-0.4774897895,-0.7348560822,-0.1965410823,-0.5606415829,1.3257362231,0.7370317822,0.2041581989,-1.3432842652,-0.923641939,"ds1_3","ds2_3",48.6845909222,73.0847065626,42.9603931772,57.328707719
"ENSG00000143183",0.9341426587,0.9334065613,0.5547937222,-1.296203658,-1.1261392841,1.0168503604,0.6696315903,-0.1373818358,0.2975692284,-1.8466693433,"ds1_3","ds2_3",21.9138479329,38.3636889274,54.3798785776,67.5628794449
"ENSG00000143198",1.8958255778,-0.0930143183,-0.3093317575,-0.4415618787,-1.0519176233,0.4884391537,1.374625742,-1.3917191514,-0.8774928084,0.406147064,"ds1_3","ds2_3",36.7736339983,45.9959525875,19.6588609425,12.518068806
"ENSG00000143222",1.544867301,0.5898112868,-0.032581025,-0.8851586617,-1.216938901,1.3220996461,0.7317283671,0.1608632041,-1.4525416096,-0.7621496077,"ds1_3","ds2_3",56.4035848511,20.8152645273,48.8869615496,72.4197745013
"ENSG00000143256",1.1844482245,0.7820003519,0.1137474229,-1.6761057351,-0.4040902642,0.9634154744,0.9248572339,-0.0427023504,-0.0534229826,-1.7921473753,"ds1_3","ds2_3",7.2275224053,59.3235039029,20.5261636311,49.2917028043
"ENSG00000143545",1.7486009801,0.4799155334,-0.5677499192,-0.7573665802,-0.9034000142,1.439443494,0.7492289625,-0.0283401651,-1.2073223875,-0.953009904,"ds1_3","ds2_3",60.1618965019,49.4362532524,13.2697311362,60.5955478462
"ENSG00000143621",1.6867233399,0.354354288,-0.0753726467,-0.7687049468,-1.1970000343,1.193007273,0.9740264169,0.1188547883,-1.1180780178,-1.1678104603,"ds1_3","ds2_3",69.2685747326,59.4969644406,55.9699335068,90.2572997976
"ENSG00000143641",0.93774993,0.6181066579,0.8064820785,-0.7952717446,-1.5670669218,0.9826014447,0.7531730091,0.6274142183,-0.806597091,-1.5565915812,"ds1_3","ds2_3",24.0821046545,83.1454177508,37.3229257011,42.2665510263
"ENSG00000143653",0.8848719388,-0.639234429,1.1830672224,0.1187545712,-1.5474593035,1.7470607758,-0.0945289018,-1.2633486238,-0.5600101425,0.1708268923,"ds1_3","ds2_3",34.7788378144,39.5779126915,26.2503613761,73.7785487135
"ENSG00000143727",1.5482582129,0.6289452621,-0.1597420723,-0.7378695023,-1.2795919004,0.8644949616,-1.2233229739,1.4556076977,-0.4144630827,-0.6823166027,"ds1_3","ds2_3",45.5333911535,22.1451286499,28.1584272911,53.1367447239
"ENSG00000143799",1.9484151755,-0.1863286159,-0.4872820176,-0.3935243551,-0.8812801869,1.4449657106,0.7121634094,-0.0041985529,-0.8675098669,-1.2854207002,"ds1_3","ds2_3",43.3651344319,98.7568661463,15.5536282162,55.9699335068
"ENSG00000143870",1.9680832731,-0.2627720612,-0.5794740438,-0.3530921769,-0.7727449911,1.463448721,0.7246002992,-0.0387367568,-0.9697749888,-1.1795372746,"ds1_3","ds2_3",71.5813819023,85.8340560856,41.8039895924,95.8947672738
"ENSG00000143889",0.9240159317,1.2246789992,0.1335375274,-1.0310454809,-1.2511869773,1.2375093948,0.8011484135,0.3006593834,-1.1778192003,-1.1614979914,"ds1_3","ds2_3",68.4590922232,51.0263081816,75.6577045389,55.2471812663
"ENSG00000143947",1.7906035529,0.2575087265,-0.2933067983,-0.6518720823,-1.1029333989,0.9526139804,0.8781153081,0.5962607057,-1.1115806583,-1.3154093359,"ds1_3","ds2_3",94.3625325239,94.1312518069,95.1431049436,61.3183000867
"ENSG00000143977",1.5313758938,0.6653394024,-0.0980153845,-1.0622665423,-1.0364333693,1.2087433199,1.0429946943,-1.181147713,-1.0266758267,-0.0439144746,"ds1_3","ds2_3",59.3813240821,29.7773923099,63.7756577045,71.7259323504
"ENSG00000144028",1.0270152673,0.8939747757,-0.1691361265,-1.76557454,0.0137206236,1.4171716514,0.6804127753,0.1371765991,-1.0374833128,-1.1972777129,"ds1_3","ds2_3",12.4891587164,53.1656548135,61.8097716103,90.228389708
"ENSG00000144034",1.5989337266,0.7257872723,-0.5008270841,-0.9474539931,-0.8764399216,1.0400800563,1.3321191378,-1.2119256619,-0.5500457827,-0.6102277495,"ds1_3","ds2_3",33.9982653946,61.2315698179,31.5698178664,6.793871061
"ENSG00000144381",1.9326488378,0.0122733612,-0.6690032486,-0.6777583676,-0.5981605828,1.5771271656,0.7435886684,-0.4431354174,-0.9577992479,-0.9197811687,"ds1_3","ds2_3",73.2870771899,54.6689794738,50.766117375,94.2468921654
"ENSG00000144524",1.472825684,0.5972821543,-0.3255063211,-1.5227878611,-0.2218136561,1.2974093216,-0.2907268268,-0.8983288291,1.0456736163,-1.1540272819,"ds1_3","ds2_3",4.7990748771,35.0101185314,15.2356172304,44.0878866724
"ENSG00000144554",1.9421683284,-0.0283360107,-0.7025240628,-0.6040183566,-0.6072898984,0.9652567133,1.4049247602,-0.8147092015,-1.1101273348,-0.4453449373,"ds1_3","ds2_3",47.2101763515,49.696444059,25.9323503903,15.5825383059
"ENSG00000144580",1.8474209394,0.1629267043,-0.2929999235,-0.85899811,-0.8583496103,1.044397629,0.8698379715,0.4961243406,-1.2330960189,-1.1772639223,"ds1_3","ds2_3",32.1480196589,69.7022260769,23.4171725932,33.6802544088
"ENSG00000144591",1.4405853891,0.4647098689,0.2650633451,-0.7088339385,-1.4615246646,1.6898893491,0.5212760561,-0.54906702,-1.1390955752,-0.52300281,"ds1_3","ds2_3",17.3460537728,21.4223764094,21.5669268575,67.0714079214
"ENSG00000144713",1.8100930832,0.1928049888,-0.3322371847,-0.534952499,-1.1357083883,1.227851993,1.0575816238,-0.1438754377,-0.8974805994,-1.2440775797,"ds1_3","ds2_3",95.6634865568,94.4781728823,95.5189361087,68.8927435675
"ENSG00000144827",1.4336673934,0.4397255388,0.2578979798,-0.610932683,-1.520358229,1.7257414253,0.4287348073,-0.2792440151,-0.907801323,-0.9674308946,"ds1_3","ds2_3",21.0754553339,58.9187626482,20.6128939,56.5481352992
"ENSG00000144840",1.4978987114,0.8054237827,-0.3309972199,-0.8233754639,-1.1489498103,0.3766670458,1.4450645674,-0.6103050285,0.3063341076,-1.5177606924,"ds1_3","ds2_3",9.3090488581,53.4258456201,10.6678230703,28.0427869326
"ENSG00000144867",1.9874124646,-0.4302575649,-0.506408565,-0.3571671052,-0.6935792295,1.6704428971,0.461722666,-0.2691458144,-0.6244496638,-1.238570085,"ds1_3","ds2_3",40.1272043943,83.5790690951,4.3943336224,69.1529343741
"ENSG00000144895",1.6312861955,0.5181350725,-0.2980067629,-0.5598073146,-1.2916071906,1.1448876803,0.5826834187,0.296751093,-0.233472823,-1.7908493691,"ds1_3","ds2_3",48.2798496675,84.2150910668,38.855160451,46.718704828
"ENSG00000145050",1.8257911262,-0.9852634183,-0.8302740976,0.0511542517,-0.0614078619,1.6002589883,0.6237768997,-0.2251099054,-0.971655274,-1.0272707086,"ds1_3","ds2_3",26.3081815554,88.0312228968,22.2607690084,71.4946516334
"ENSG00000145191",1.592774608,0.5688502245,-0.1176992533,-0.8862987385,-1.1576268407,1.8618774252,0.137389771,-0.865958368,-0.31920931,-0.8140995183,"ds1_3","ds2_3",42.4111014744,69.3842150911,34.4608268286,22.1451286499
"ENSG00000145192",1.9999308112,-0.5074305699,-0.5059965564,-0.5022987191,-0.4842049658,0.9288603154,-1.4754607626,0.7112877724,0.7664032961,-0.9310906213,"ds1_3","ds2_3",0.607111882,50.1300954033,0.3180109858,57.7912691529
"ENSG00000145241",0.9860590299,1.0184472564,0.2888730367,-0.77439221,-1.518987113,0.8021272305,0.9708077071,-0.1011371628,0.1657102371,-1.8375080119,"ds1_3","ds2_3",50.1590054929,62.9661751951,53.512575889,12.9517201503
"ENSG00000145293",1.8339138279,0.2325602342,-0.4451048066,-0.6234169193,-0.9979523362,0.9267569153,0.9417809171,0.2932903677,-1.7256623071,-0.436165893,"ds1_3","ds2_3",23.8219138479,13.356461405,6.562590344,49.0315119977
"ENSG00000145425",1.8129308367,0.1487861077,-0.2682451246,-0.5423795184,-1.1510923015,1.2439879528,0.8644666941,0.15277407,-0.8803407716,-1.3808879453,"ds1_3","ds2_3",97.6293726511,86.2966175195,97.860653368,95.5767562879
"ENSG00000145494",1.0295464231,0.9298998691,0.4360663954,-1.1085207663,-1.2869919214,1.6846000246,0.216167299,0.0053990718,-0.5666701141,-1.3394962813,"ds1_3","ds2_3",13.0673605088,73.1425267418,23.2437120555,25.3252385082
"ENSG00000145715",0.8138876657,1.1873449338,0.2939167343,-0.825428274,-1.4697210598,0.9084207422,0.666365634,0.8431433294,-0.9891400446,-1.428789661,"ds1_3","ds2_3",26.9152934374,24.4868459092,43.0471234461,33.9115351258
"ENSG00000145741",1.2024557809,0.8593272632,0.179387326,-0.7517663794,-1.4894039908,1.8560470719,0.2339814751,-0.7931300747,-0.7715625926,-0.5253358797,"ds1_3","ds2_3",86.643538595,93.0037583117,91.4426134721,6.2156692686
"ENSG00000145833",0.6862162789,1.1720652834,0.5361992974,-1.2205986163,-1.1738822434,1.1701897673,0.9567300627,0.1693719063,-0.9897811248,-1.3065106115,"ds1_3","ds2_3",6.793871061,33.9982653946,49.6675339694,65.4813529922
"ENSG00000145882",1.455443751,0.3386247791,0.3554558297,-0.6682892945,-1.4812350653,1.2443302484,0.9576625259,0.0460194808,-1.1770503414,-1.0709619137,"ds1_3","ds2_3",12.749349523,68.7192830298,13.3275513154,47.1523561723
"ENSG00000145907",1.5722931519,0.4197183632,0.1509670128,-0.9435025154,-1.1994760125,1.3387481812,0.6844881749,0.2217830932,-0.8309746999,-1.4140447494,"ds1_3","ds2_3",60.913558832,80.7458803122,56.9817866435,71.4368314542
"ENSG00000145912",1.9168793542,-0.0621468649,-0.4031834749,-0.4959298602,-0.9556191542,1.4013549842,0.4520378955,0.1780549788,-1.6226721037,-0.4087757549,"ds1_3","ds2_3",52.4718126626,75.7733448974,16.1607400983,28.9100896213
"ENSG00000145996",1.6095462207,0.4681032559,-0.0354651531,-0.7933597284,-1.2488245952,1.5893923914,-1.0999471553,-0.811197843,-0.3654998791,0.6872524861,"ds1_3","ds2_3",16.8545822492,22.4342295461,13.4721017635,4.9725354149
"ENSG00000146143",1.9145800806,0.0119625829,-0.5704867446,-0.4666739221,-0.8893819968,0.8502042713,1.3105875028,-0.2158133051,-0.4150544449,-1.5299240241,"ds1_3","ds2_3",30.7025151778,64.7875108413,9.5981497543,39.086441168
"ENSG00000146223",1.6301861753,0.413009385,0.0178448277,-0.876160057,-1.1848803309,1.5442370836,-0.9917347114,-1.1877925505,0.2198030134,0.415487165,"ds1_3","ds2_3",42.440011564,85.0534836658,31.3963573287,10.0896212778
"ENSG00000146281",1.9716362437,-0.5106865024,-0.7790726184,-0.2621430393,-0.4197340836,1.4445368865,0.4243432785,-0.2052143985,-1.6403009176,-0.0233648489,"ds1_3","ds2_3",9.7427002024,61.6652211622,4.5388840705,6.0422087308
"ENSG00000146386",1.6691095637,0.5949530554,-0.5086713903,-0.7035428653,-1.0518483635,1.2492137891,-0.1773984826,-1.1368211548,-0.9954852736,1.0604911219,"ds1_3","ds2_3",56.4614050304,52.211621856,40.7343162764,83.3766984678
"ENSG00000146701",1.5212762785,0.6143209973,0.0043005092,-0.9731799991,-1.1667177858,1.4375633705,0.6748052928,0.0641527851,-0.8587928779,-1.3177285705,"ds1_3","ds2_3",36.3110725643,52.7609135588,39.0286209887,94.7383636889
"ENSG00000146729",1.264575726,0.4749934737,0.4669879153,-0.5920523017,-1.6145048133,1.5936977327,0.2233562654,-0.0504532199,-0.2324337232,-1.534167055,"ds1_3","ds2_3",14.6863255276,44.6949985545,29.0546400694,23.359352414
"ENSG00000146731",1.8967063663,0.0367643024,-0.3523680208,-0.6742600244,-0.9068426234,1.9218194807,-0.0681824485,-0.5076876076,-0.936056832,-0.4098925927,"ds1_3","ds2_3",61.4628505348,26.6840127204,33.969355305,91.7028042787
"ENSG00000146918",1.7027811717,0.5593162465,-0.587026571,-0.695813423,-0.9792574243,1.0043610341,1.212834404,-1.4044436999,-0.7361840114,-0.0765677269,"ds1_3","ds2_3",51.373229257,78.2596126048,13.2119109569,13.0095403296
"ENSG00000147123",1.8257305912,0.1007675449,-0.1462555166,-0.7311698361,-1.0490727835,1.8657081978,0.1740287374,-0.4959448617,-0.6118356883,-0.9319563852,"ds1_3","ds2_3",32.5238508239,90.3729401561,25.9612604799,4.3943336224
"ENSG00000147140",1.8297687827,0.2801208879,-0.4597366795,-0.8074948462,-0.8426581448,1.576278007,0.7467670931,-0.4496126406,-0.9548881365,-0.918544323,"ds1_3","ds2_3",70.078057242,25.5276091356,73.8652789824,91.9919051749
"ENSG00000147155",1.5292353713,0.7897541256,-0.3688104009,-0.9824119513,-0.9677671448,1.0719351766,1.0727832569,-0.3688985084,-0.1853301634,-1.5904897617,"ds1_3","ds2_3",50.2457357618,37.6409366869,27.2043943336,64.0358485111
"ENSG00000147274",1.5847568501,0.5884947224,-0.1687258757,-0.7734729535,-1.2310527433,1.2515339616,0.8296933073,-0.1601595122,-0.2993342011,-1.6217335556,"ds1_3","ds2_3",74.4723908644,36.108701937,69.3842150911,78.8956345765
"ENSG00000147383",1.4400739018,0.5695045797,0.2145841945,-0.9091583106,-1.3150043654,1.5627870661,0.6933977884,-0.3108863299,-0.7627056886,-1.182592836,"ds1_3","ds2_3",2.0526163631,75.3975137323,4.3365134432,21.3645562301
"ENSG00000147403",1.872217759,0.0532270766,-0.3293317335,-0.5638348261,-1.0322782761,1.5583592756,0.7194347239,-0.3062913446,-0.8943612318,-1.0771414231,"ds1_3","ds2_3",98.0052038161,81.6999132697,97.1089910379,16.7678519803
"ENSG00000147592",1.420340355,0.7860503489,-0.07424139,-0.8584500042,-1.2736993097,1.1978770661,1.000447367,0.0497353329,-1.2560064743,-0.9920532917,"ds1_3","ds2_3",8.5284764383,70.9742700202,11.1882046834,41.8039895924
"ENSG00000147604",1.6629177595,0.4327493686,-0.1780071327,-0.6613102162,-1.2563497792,1.3742116147,0.6890907979,0.1881984174,-0.9431995015,-1.3083013286,"ds1_3","ds2_3",95.6923966464,89.8814686326,96.5596993351,95.0274645851
"ENSG00000147649",1.2169310861,0.7265479089,0.3915083607,-0.9310141907,-1.403973165,1.1060335826,0.9510922271,0.2675421032,-1.3842506753,-0.9404172376,"ds1_3","ds2_3",80.6591500434,95.2876553917,83.2899681989,71.0899103787
"ENSG00000147684",1.1851273352,0.3910754747,0.7039819023,-0.7233661312,-1.556818581,1.3439871339,0.6649977103,0.2914848732,-1.0491588042,-1.2513109132,"ds1_3","ds2_3",68.3145417751,81.9601040763,71.9283029777,57.7045388841
"ENSG00000147853",1.5680682487,0.584370443,-0.1458885044,-0.7158139049,-1.2907362824,1.2481775392,0.9627596923,0.0164382597,-0.982776325,-1.2445991662,"ds1_3","ds2_3",27.4356750506,61.2893899971,16.8256721596,56.6926857473
"ENSG00000148218",1.7989838618,0.0223903073,-0.1100607688,-0.4770106986,-1.2343027018,1.644883997,-0.026479307,-1.2583388968,0.3880406092,-0.7481064023,"ds1_3","ds2_3",42.5845620121,4.4521538017,30.2688638335,75.6577045389
"ENSG00000148229",1.9814902317,-0.3078014309,-0.3890897984,-0.6071813342,-0.6774176681,1.3822643883,0.7647026256,0.068708491,-1.2582459086,-0.9574295963,"ds1_3","ds2_3",57.7623590633,91.7606244579,28.3607979185,33.6513443192
"ENSG00000148248",1.9348806649,-0.1122160813,-0.3090315515,-0.720751395,-0.7928816371,1.4749550414,0.5644567831,-0.2814495553,-1.5428586247,-0.2151036446,"ds1_3","ds2_3",59.4391442613,65.6259034403,61.0002891009,76.2937265106
"ENSG00000148303",1.8530398347,0.0548943764,-0.2651891002,-0.5534182964,-1.0893268145,1.4780558574,0.6595934206,0.0382782945,-1.0121621582,-1.1637654144,"ds1_3","ds2_3",96.5596993351,87.8577623591,96.0393177219,92.0786354438
"ENSG00000148655",1.8667240351,0.1773567772,-0.5809869226,-0.536587614,-0.9265062757,1.3994443972,0.8644665592,-0.1402021381,-1.1606641631,-0.9630446552,"ds1_3","ds2_3",48.5400404741,63.0818155536,11.5351257589,29.2859207864
"ENSG00000148773",1.1845562878,1.2183075727,-0.4768778519,-0.8396448768,-1.0863411318,1.3026084957,1.1169241452,-0.5429799148,-0.9299305194,-0.9466222067,"ds1_3","ds2_3",67.7941601619,98.9014165944,30.0086730269,18.8782885227
"ENSG00000148843",1.9282386958,-0.0545991221,-0.4529945767,-0.5306084509,-0.890036546,1.856211778,-0.2783426696,-1.1175944526,-0.4771792817,0.0169046259,"ds1_3","ds2_3",16.79676207,80.5435096849,6.1289389997,6.0711188205
"ENSG00000149100",1.529689763,0.5980730883,-0.099434467,-0.6710806897,-1.3572476946,1.4892938719,0.3998399482,0.2921190507,-1.3715767832,-0.8096760876,"ds1_3","ds2_3",73.8074588031,55.8542931483,70.2804278693,78.3463428737
"ENSG00000149136",1.92181378,-0.0186844404,-0.5227988455,-0.4897807203,-0.8905497738,1.2260303671,0.9060110183,0.1276230084,-0.8988945917,-1.3607698021,"ds1_3","ds2_3",49.8699045967,83.6947094536,10.7256432495,75.2529632842
"ENSG00000149196",1.0921738769,0.6828089236,0.5658430199,-0.7955682004,-1.5452576199,0.6544434188,0.6932521788,-1.6287889202,-0.6957084295,0.976801752,"ds1_3","ds2_3",31.8589187626,54.8135299219,33.0442324371,42.1220005782
"ENSG00000149273",1.9175634039,-0.072214045,-0.3952712623,-0.4903764078,-0.9597016889,1.1249797137,0.8956547049,0.2845001104,-0.8407497043,-1.4643848248,"ds1_3","ds2_3",95.952587453,89.9681989014,94.7094535993,89.9103787222
"ENSG00000149313",1.5643995878,0.2176125288,0.344193499,-0.8116526214,-1.3145529942,1.197941834,1.0875180042,-0.1331426771,-1.2315265302,-0.9207906308,"ds1_3","ds2_3",17.8086152067,59.3524139925,23.8508239376,19.4564903151
"ENSG00000149428",1.980506233,-0.2554911186,-0.5125291482,-0.5208845836,-0.6916013825,1.5541957988,0.6951397062,-0.278610304,-1.187542715,-0.783182486,"ds1_3","ds2_3",39.8670135877,90.8355015901,13.587742122,74.2122000578
"ENSG00000149480",1.4950663919,0.4556301391,0.2495602166,-0.9073428962,-1.2929138514,1.1752598018,0.9703545443,0.0805754925,-0.8026730709,-1.4235167677,"ds1_3","ds2_3",57.2130673605,48.1931193987,62.6192541197,69.7311361665
"ENSG00000149516",1.8369518578,0.2945582535,-0.6273446583,-0.6683416607,-0.8358237923,0.5147435647,0.0080448821,1.1562038683,-1.8366569671,0.1576646521,"ds1_3","ds2_3",97.022260769,59.6993350679,79.4160161897,42.7002023706
